count,dis,dis_label
714,http://purl.obolibrary.org/obo/MONDO_0030886,holoprosencephaly 14
672,http://purl.obolibrary.org/obo/MONDO_0032787,holoprosencephaly 12 with or without pancreatic agenesis
1224,http://purl.obolibrary.org/obo/MONDO_0700419,semilobar holoprosencephaly
514,http://purl.obolibrary.org/obo/MONDO_0009436,congenital hypothalamic hamartoma syndrome
3946,http://purl.obolibrary.org/obo/MONDO_0007843,Kabuki syndrome 1
1052,http://purl.obolibrary.org/obo/MONDO_0010465,Kabuki syndrome 2
413,http://purl.obolibrary.org/obo/MONDO_0007844,hypogonadotropic hypogonadism 2 with or without anosmia
322,http://purl.obolibrary.org/obo/MONDO_0009482,hypogonadotropic hypogonadism 3 with or without anosmia
410,http://purl.obolibrary.org/obo/MONDO_0010635,hypogonadotropic hypogonadism 1 with or without anosmia
270,http://purl.obolibrary.org/obo/MONDO_0012528,hypogonadotropic hypogonadism 4 with or without anosmia
99,http://purl.obolibrary.org/obo/MONDO_0012880,hypogonadotropic hypogonadism 5 with or without anosmia
235,http://purl.obolibrary.org/obo/MONDO_0012988,hypogonadotropic hypogonadism 6 with or without anosmia
245,http://purl.obolibrary.org/obo/MONDO_0013910,hypogonadotropic hypogonadism 8 with or without anosmia
210,http://purl.obolibrary.org/obo/MONDO_0013911,hypogonadotropic hypogonadism 9 with or without anosmia
114,http://purl.obolibrary.org/obo/MONDO_0013913,hypogonadotropic hypogonadism 11 with or without anosmia
101,http://purl.obolibrary.org/obo/MONDO_0013926,hypogonadotropic hypogonadism 14 with or without anosmia
186,http://purl.obolibrary.org/obo/MONDO_0013946,hypogonadotropic hypogonadism 15 with or without anosmia
301,http://purl.obolibrary.org/obo/MONDO_0013961,hypogonadotropic hypogonadism 16 with or without anosmia
97,http://purl.obolibrary.org/obo/MONDO_0014102,hypogonadotropic hypogonadism 17 with or without anosmia
136,http://purl.obolibrary.org/obo/MONDO_0014103,hypogonadotropic hypogonadism 18 with or without anosmia
102,http://purl.obolibrary.org/obo/MONDO_0014105,hypogonadotropic hypogonadism 19 with or without anosmia
91,http://purl.obolibrary.org/obo/MONDO_0014106,hypogonadotropic hypogonadism 20 with or without anosmia
102,http://purl.obolibrary.org/obo/MONDO_0014107,hypogonadotropic hypogonadism 21 with or without anosmia
237,http://purl.obolibrary.org/obo/MONDO_0014461,hypogonadotropic hypogonadism 22 with or without anosmia
204,http://purl.obolibrary.org/obo/MONDO_0016353,palmoplantar keratoderma-spastic paralysis syndrome
1045,http://purl.obolibrary.org/obo/MONDO_0007862,Waardenburg syndrome type 3
1000,http://purl.obolibrary.org/obo/MONDO_0008670,Waardenburg syndrome type 1
1014,http://purl.obolibrary.org/obo/MONDO_0019517,Waardenburg syndrome type 2
1001,http://purl.obolibrary.org/obo/MONDO_0019518,Waardenburg-Shah syndrome
233,http://purl.obolibrary.org/obo/MONDO_0030983,Waardenburg syndrome 2F
306,http://purl.obolibrary.org/obo/MONDO_0012691,LEOPARD syndrome 2
692,http://purl.obolibrary.org/obo/MONDO_0013380,LEOPARD syndrome 3
770,http://purl.obolibrary.org/obo/MONDO_0100082,LEOPARD syndrome 1
282,http://purl.obolibrary.org/obo/MONDO_0007930,"Bernard-Soulier syndrome, type A2, autosomal dominant"
731,http://purl.obolibrary.org/obo/MONDO_0017309,neonatal Marfan syndrome
255,http://purl.obolibrary.org/obo/MONDO_0016819,Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome
1163,http://purl.obolibrary.org/obo/MONDO_0008104,Noonan syndrome 1
1620,http://purl.obolibrary.org/obo/MONDO_0011531,Noonan syndrome 2
1218,http://purl.obolibrary.org/obo/MONDO_0012371,Noonan syndrome 3
987,http://purl.obolibrary.org/obo/MONDO_0012547,Noonan syndrome 4
787,http://purl.obolibrary.org/obo/MONDO_0012690,Noonan syndrome 5
955,http://purl.obolibrary.org/obo/MONDO_0013186,Noonan syndrome 6
938,http://purl.obolibrary.org/obo/MONDO_0013379,Noonan syndrome 7
645,http://purl.obolibrary.org/obo/MONDO_0014143,Noonan syndrome 8
346,http://purl.obolibrary.org/obo/MONDO_0014691,Noonan syndrome 9
865,http://purl.obolibrary.org/obo/MONDO_0014693,Noonan syndrome 10
987,http://purl.obolibrary.org/obo/MONDO_0030679,Noonan syndrome 14
508,http://purl.obolibrary.org/obo/MONDO_0032786,Noonan syndrome 11
505,http://purl.obolibrary.org/obo/MONDO_0032839,noonan syndrome 12
1409,http://purl.obolibrary.org/obo/MONDO_0033669,Noonan syndrome 13
1404,http://purl.obolibrary.org/obo/MONDO_0008115,Feingold syndrome type 1
482,http://purl.obolibrary.org/obo/MONDO_0013691,Feingold syndrome type 2
200,http://purl.obolibrary.org/obo/MONDO_0013756,"hypertrophic osteoarthropathy, primary, autosomal recessive, 2"
238,http://purl.obolibrary.org/obo/MONDO_0015466,cranio-osteoarthropathy
400,http://purl.obolibrary.org/obo/MONDO_0024546,"hypertrophic osteoarthropathy, primary, autosomal recessive, 1"
3800,http://purl.obolibrary.org/obo/MONDO_0016107,myotonic dystrophy
486,http://purl.obolibrary.org/obo/MONDO_0008195,paramyotonia congenita of Von Eulenburg
1153,http://purl.obolibrary.org/obo/MONDO_0018959,potassium-aggravated myotonia
2244,http://purl.obolibrary.org/obo/MONDO_0014243,Schaaf-Yang syndrome
3604,http://purl.obolibrary.org/obo/MONDO_0020301,Prader-Willi syndrome due to paternal 15q11q13 deletion
1581,http://purl.obolibrary.org/obo/MONDO_0015785,Prader-Willi syndrome due to translocation
306,http://purl.obolibrary.org/obo/MONDO_0015786,Prader-Willi syndrome due to imprinting mutation
1139,http://purl.obolibrary.org/obo/MONDO_0020298,Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15
126,http://purl.obolibrary.org/obo/MONDO_0020607,Liddle syndrome 1
109,http://purl.obolibrary.org/obo/MONDO_0020854,Liddle syndrome 2
105,http://purl.obolibrary.org/obo/MONDO_0029132,Liddle syndrome 3
397,http://purl.obolibrary.org/obo/MONDO_0008386,Axenfeld-Rieger syndrome type 1
368,http://purl.obolibrary.org/obo/MONDO_0011097,Axenfeld-Rieger syndrome type 2
296,http://purl.obolibrary.org/obo/MONDO_0011233,Axenfeld-Rieger syndrome type 3
5217,http://purl.obolibrary.org/obo/MONDO_0008389,autosomal dominant Robinow syndrome
3403,http://purl.obolibrary.org/obo/MONDO_0009999,autosomal recessive Robinow syndrome
710,http://purl.obolibrary.org/obo/MONDO_0032800,"robinow syndrome, autosomal recessive 2"
517,http://purl.obolibrary.org/obo/MONDO_0014663,Silver-Russell syndrome 3
493,http://purl.obolibrary.org/obo/MONDO_0016479,silver-Russell syndrome due to 7p11.2p13 microduplication
476,http://purl.obolibrary.org/obo/MONDO_0016480,silver-Russell syndrome due to an imprinting defect of 11p15
323,http://purl.obolibrary.org/obo/MONDO_0016481,silver-Russell syndrome due to 11p15 microduplication
340,http://purl.obolibrary.org/obo/MONDO_0016482,silver-Russell syndrome due to maternal uniparental disomy of chromosome 11
1003,http://purl.obolibrary.org/obo/MONDO_0019913,silver-Russell syndrome due to maternal uniparental disomy of chromosome 7
217,http://purl.obolibrary.org/obo/MONDO_0020795,Silver-Russell syndrome 5
432,http://purl.obolibrary.org/obo/MONDO_0020796,Silver-Russell syndrome 1
339,http://purl.obolibrary.org/obo/MONDO_0030116,silver-russell syndrome 2
129,http://purl.obolibrary.org/obo/MONDO_0030118,silver-russell syndrome 4
289,http://purl.obolibrary.org/obo/MONDO_0018629,focal stiff limb syndrome
963,http://purl.obolibrary.org/obo/MONDO_0008519,multiple synostoses syndrome 1
150,http://purl.obolibrary.org/obo/MONDO_0012394,multiple synostoses syndrome 2
203,http://purl.obolibrary.org/obo/MONDO_0013064,multiple synostoses syndrome 3
97,http://purl.obolibrary.org/obo/MONDO_0054752,multiple synostoses syndrome 4
48,http://purl.obolibrary.org/obo/MONDO_0008567,"thyroid cancer, nonmedullary, 1"
1760,http://purl.obolibrary.org/obo/MONDO_0012593,brain-lung-thyroid syndrome
133,http://purl.obolibrary.org/obo/MONDO_0021011,hereditary progressive chorea without dementia
435,http://purl.obolibrary.org/obo/MONDO_0010752,"VACTERL association, X-linked, with or without hydrocephalus"
432,http://purl.obolibrary.org/obo/MONDO_0010197,"whistling face syndrome, recessive form"
32,http://purl.obolibrary.org/obo/MONDO_0012487,alopecia-intellectual disability syndrome 2
32,http://purl.obolibrary.org/obo/MONDO_0013492,alopecia-intellectual disability syndrome 3
63,http://purl.obolibrary.org/obo/MONDO_0021035,alopecia-intellectual disability syndrome 1
280,http://purl.obolibrary.org/obo/MONDO_0030009,alopecia-intellectual disability syndrome 4
1012,http://purl.obolibrary.org/obo/MONDO_0008799,anophthalmia/microphthalmia-esophageal atresia syndrome
3452,http://purl.obolibrary.org/obo/MONDO_0008926,COFS syndrome
2095,http://purl.obolibrary.org/obo/MONDO_0010261,"microphthalmia, syndromic 2"
2946,http://purl.obolibrary.org/obo/MONDO_0010672,linear skin defects with multiple congenital anomalies
294,http://purl.obolibrary.org/obo/MONDO_0010485,X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome
1059,http://purl.obolibrary.org/obo/MONDO_0010671,"microphthalmia, syndromic 1"
1098,http://purl.obolibrary.org/obo/MONDO_0011010,Matthew-Wood syndrome
411,http://purl.obolibrary.org/obo/MONDO_0011045,MMEP syndrome
1409,http://purl.obolibrary.org/obo/MONDO_0011936,microphthalmia with brain and digit anomalies
277,http://purl.obolibrary.org/obo/MONDO_0012413,syndromic microphthalmia type 5
340,http://purl.obolibrary.org/obo/MONDO_0012638,microphthalmia-brain atrophy syndrome
687,http://purl.obolibrary.org/obo/MONDO_0012802,oculoauricular syndrome
147,http://purl.obolibrary.org/obo/MONDO_0013734,"microphthalmia, syndromic 11"
280,http://purl.obolibrary.org/obo/MONDO_0014229,"microphthalmia, syndromic 12"
475,http://purl.obolibrary.org/obo/MONDO_0014380,colobomatous microphthalmia-rhizomelic dysplasia syndrome
5991,http://purl.obolibrary.org/obo/MONDO_0700247,RAB18 deficiency
714,http://purl.obolibrary.org/obo/MONDO_0018924,"microphthalmia, Lenz type"
238,http://purl.obolibrary.org/obo/MONDO_0043143,microphthalmia microtia fetal akinesia
732,http://purl.obolibrary.org/obo/MONDO_0008863,sitosterolemia
450,http://purl.obolibrary.org/obo/MONDO_0008972,rhizomelic chondrodysplasia punctata type 1
456,http://purl.obolibrary.org/obo/MONDO_0009025,apparent mineralocorticoid excess
1525,http://purl.obolibrary.org/obo/MONDO_0009260,GM1 gangliosidosis type 1
5099,http://purl.obolibrary.org/obo/MONDO_0016596,hyperphosphatasia-intellectual disability syndrome
2388,http://purl.obolibrary.org/obo/MONDO_0017708,mevalonate kinase deficiency
158,http://purl.obolibrary.org/obo/MONDO_0010017,sea-blue histiocyte syndrome
3971,http://purl.obolibrary.org/obo/MONDO_0010035,Smith-Lemli-Opitz syndrome
4089,http://purl.obolibrary.org/obo/MONDO_0010466,multiple congenital anomalies-hypotonia-seizures syndrome 2
792,http://purl.obolibrary.org/obo/MONDO_0010543,Barth syndrome
855,http://purl.obolibrary.org/obo/MONDO_0012391,neuronal ceroid lipofuscinosis 8 northern epilepsy variant
338,http://purl.obolibrary.org/obo/MONDO_0012720,Krabbe disease due to saposin A deficiency
68,http://purl.obolibrary.org/obo/MONDO_0012725,lipoprotein glomerulopathy
303,http://purl.obolibrary.org/obo/MONDO_0012787,hereditary spastic paraplegia 39
398,http://purl.obolibrary.org/obo/MONDO_0012984,PHARC syndrome
488,http://purl.obolibrary.org/obo/MONDO_0013760,congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome
630,http://purl.obolibrary.org/obo/MONDO_0100265,peroxisome biogenesis disorder due to PEX5 defect in the PEX7-binding domain
857,http://purl.obolibrary.org/obo/MONDO_0014832,"intellectual disability, autosomal recessive 53"
527,http://purl.obolibrary.org/obo/MONDO_0017999,fatty acid hydroxylase-associated neurodegeneration
2318,http://purl.obolibrary.org/obo/MONDO_0800449,lysosomal acid lipase deficiency
560,http://purl.obolibrary.org/obo/MONDO_0033203,nephrotic syndrome 14
374,http://purl.obolibrary.org/obo/MONDO_0044737,autosomal recessive complex spastic paraplegia due to kennedy pathway dysfunction
725,http://purl.obolibrary.org/obo/MONDO_0008822,"arthrogryposis, renal dysfunction, and cholestasis 1"
506,http://purl.obolibrary.org/obo/MONDO_0013255,"arthrogryposis, renal dysfunction, and cholestasis 2"
128,http://purl.obolibrary.org/obo/MONDO_0010242,"fetal akinesia syndrome, X-linked"
1293,http://purl.obolibrary.org/obo/MONDO_0100101,fetal akinesia deformation sequence 1
352,http://purl.obolibrary.org/obo/MONDO_0100102,fetal akinesia deformation sequence 2
136,http://purl.obolibrary.org/obo/MONDO_0100103,fetal akinesia deformation sequence 3
399,http://purl.obolibrary.org/obo/MONDO_0100104,fetal akinesia deformation sequence 4
371,http://purl.obolibrary.org/obo/MONDO_0008832,right atrial isomerism
1175,http://purl.obolibrary.org/obo/MONDO_0010607,"heterotaxy, visceral, 1, X-linked"
64,http://purl.obolibrary.org/obo/MONDO_0010991,"laterality defects, autosomal dominant"
264,http://purl.obolibrary.org/obo/MONDO_0011546,"heterotaxy, visceral, 2, autosomal"
316,http://purl.obolibrary.org/obo/MONDO_0013403,"heterotaxy, visceral, 4, autosomal"
205,http://purl.obolibrary.org/obo/MONDO_0013887,"heterotaxy, visceral, 6, autosomal"
379,http://purl.obolibrary.org/obo/MONDO_0014762,"heterotaxy, visceral, 7, autosomal"
252,http://purl.obolibrary.org/obo/MONDO_0014967,"heterotaxy, visceral, 8, autosomal"
129,http://purl.obolibrary.org/obo/MONDO_0030070,"heterotaxy, visceral, 9, autosomal, with male infertility"
169,http://purl.obolibrary.org/obo/MONDO_0030474,"heterotaxy, visceral, 10, autosomal, with male infertility"
232,http://purl.obolibrary.org/obo/MONDO_0030475,"heterotaxy, visceral, 11, autosomal, with male infertility"
648,http://purl.obolibrary.org/obo/MONDO_0700112,"heterotaxy, visceral, 5, autosomal"
546,http://purl.obolibrary.org/obo/MONDO_0859222,"heterotaxy, visceral, 12, autosomal"
1176,http://purl.obolibrary.org/obo/MONDO_0976135,"heterotaxy, visceral, 14, autosomal"
1147,http://purl.obolibrary.org/obo/MONDO_0008854,Bardet-Biedl syndrome 1
244,http://purl.obolibrary.org/obo/MONDO_0010832,Bardet-Biedl syndrome 3
219,http://purl.obolibrary.org/obo/MONDO_0011523,Bardet-Biedl syndrome 6
843,http://purl.obolibrary.org/obo/MONDO_0014432,Bardet-Biedl syndrome 2
247,http://purl.obolibrary.org/obo/MONDO_0014433,Bardet-Biedl syndrome 4
420,http://purl.obolibrary.org/obo/MONDO_0014434,Bardet-Biedl syndrome 5
279,http://purl.obolibrary.org/obo/MONDO_0014435,Bardet-Biedl syndrome 7
197,http://purl.obolibrary.org/obo/MONDO_0014436,Bardet-Biedl syndrome 8
486,http://purl.obolibrary.org/obo/MONDO_0014437,Bardet-Biedl syndrome 9
195,http://purl.obolibrary.org/obo/MONDO_0014438,Bardet-Biedl syndrome 10
84,http://purl.obolibrary.org/obo/MONDO_0014439,Bardet-Biedl syndrome 11
268,http://purl.obolibrary.org/obo/MONDO_0014440,Bardet-Biedl syndrome 12
150,http://purl.obolibrary.org/obo/MONDO_0014441,Bardet-Biedl syndrome 13
147,http://purl.obolibrary.org/obo/MONDO_0014442,Bardet-Biedl syndrome 14
382,http://purl.obolibrary.org/obo/MONDO_0014444,Bardet-Biedl syndrome 16
590,http://purl.obolibrary.org/obo/MONDO_0014445,Bardet-Biedl syndrome 17
169,http://purl.obolibrary.org/obo/MONDO_0014446,Bardet-Biedl syndrome 18
553,http://purl.obolibrary.org/obo/MONDO_0014447,Bardet-Biedl syndrome 19
303,http://purl.obolibrary.org/obo/MONDO_0014926,Bardet-Biedl syndrome 22
636,http://purl.obolibrary.org/obo/MONDO_0023670,Bardet-Biedl syndrome 20
302,http://purl.obolibrary.org/obo/MONDO_0044308,bardet-biedl syndrome 21
768,http://purl.obolibrary.org/obo/MONDO_0008869,Seckel syndrome 1
112,http://purl.obolibrary.org/obo/MONDO_0010900,intrauterine growth retardation with increased mitomycin c sensitivity
401,http://purl.obolibrary.org/obo/MONDO_0011715,Seckel syndrome 2
252,http://purl.obolibrary.org/obo/MONDO_0013358,Seckel syndrome 4
614,http://purl.obolibrary.org/obo/MONDO_0013443,Seckel syndrome 5
85,http://purl.obolibrary.org/obo/MONDO_0013871,Seckel syndrome 6
774,http://purl.obolibrary.org/obo/MONDO_0013922,Seckel syndrome 7
189,http://purl.obolibrary.org/obo/MONDO_0014350,Seckel syndrome 8
445,http://purl.obolibrary.org/obo/MONDO_0014473,"microcephaly 13, primary, autosomal recessive"
524,http://purl.obolibrary.org/obo/MONDO_0014767,Seckel syndrome 9
470,http://purl.obolibrary.org/obo/MONDO_0014991,Seckel syndrome 10
735,http://purl.obolibrary.org/obo/MONDO_0958328,Seckel syndrome 11
1880,http://purl.obolibrary.org/obo/MONDO_0008871,microcephalic osteodysplastic primordial dwarfism type I
874,http://purl.obolibrary.org/obo/MONDO_0009191,Lowry-Wood syndrome
307,http://purl.obolibrary.org/obo/MONDO_0008892,progressive familial intrahepatic cholestasis type 1
129,http://purl.obolibrary.org/obo/MONDO_0009469,benign recurrent intrahepatic cholestasis type 1
208,http://purl.obolibrary.org/obo/MONDO_0011156,progressive familial intrahepatic cholestasis type 2
305,http://purl.obolibrary.org/obo/MONDO_0011214,progressive familial intrahepatic cholestasis type 3
51,http://purl.obolibrary.org/obo/MONDO_0011497,hereditary North American Indian childhood cirrhosis
107,http://purl.obolibrary.org/obo/MONDO_0014381,"cholestasis, progressive familial intrahepatic, 4"
297,http://purl.obolibrary.org/obo/MONDO_0014884,"cholestasis, progressive familial intrahepatic, 5"
210,http://purl.obolibrary.org/obo/MONDO_0030360,"cholestasis, progressive familial intrahepatic, 6"
248,http://purl.obolibrary.org/obo/MONDO_0030503,"cholestasis, progressive familial intrahepatic, 7, with or without hearing loss"
403,http://purl.obolibrary.org/obo/MONDO_0030505,"cholestasis, progressive familial intrahepatic, 8"
231,http://purl.obolibrary.org/obo/MONDO_0030800,"cholestasis, progressive familial intrahepatic, 9"
336,http://purl.obolibrary.org/obo/MONDO_0030810,"cholestasis, progressive familial intrahepatic, 10"
126,http://purl.obolibrary.org/obo/MONDO_0030815,"cholestasis, progressive familial intrahepatic, 11"
273,http://purl.obolibrary.org/obo/MONDO_0031040,"cholestasis, progressive familial intrahepatic, 12"
1008,http://purl.obolibrary.org/obo/MONDO_0975807,"cholestasis, progressive familial intrahepatic, 13"
950,http://purl.obolibrary.org/obo/MONDO_0008944,Joubert syndrome 1
2051,http://purl.obolibrary.org/obo/MONDO_0013824,Joubert syndrome 17
713,http://purl.obolibrary.org/obo/MONDO_0010431,Joubert syndrome 10
828,http://purl.obolibrary.org/obo/MONDO_0011963,Joubert syndrome 2
542,http://purl.obolibrary.org/obo/MONDO_0012078,Joubert syndrome 3
939,http://purl.obolibrary.org/obo/MONDO_0012308,Joubert syndrome with renal defect
529,http://purl.obolibrary.org/obo/MONDO_0012432,Joubert syndrome 5
401,http://purl.obolibrary.org/obo/MONDO_0012539,Joubert syndrome 6
436,http://purl.obolibrary.org/obo/MONDO_0012694,Joubert syndrome 7
347,http://purl.obolibrary.org/obo/MONDO_0012849,Joubert syndrome 9
381,http://purl.obolibrary.org/obo/MONDO_0012855,Joubert syndrome 8
58,http://purl.obolibrary.org/obo/MONDO_0013608,Joubert syndrome 13
789,http://purl.obolibrary.org/obo/MONDO_0013745,Joubert syndrome 14
287,http://purl.obolibrary.org/obo/MONDO_0013763,Joubert syndrome 15
212,http://purl.obolibrary.org/obo/MONDO_0013764,Joubert syndrome 16
454,http://purl.obolibrary.org/obo/MONDO_0013896,Joubert syndrome 18
252,http://purl.obolibrary.org/obo/MONDO_0013994,Joubert syndrome 20
624,http://purl.obolibrary.org/obo/MONDO_0014288,Joubert syndrome 21
343,http://purl.obolibrary.org/obo/MONDO_0014297,Joubert syndrome 22
191,http://purl.obolibrary.org/obo/MONDO_0014664,Joubert syndrome 23
325,http://purl.obolibrary.org/obo/MONDO_0014724,Joubert syndrome 24
142,http://purl.obolibrary.org/obo/MONDO_0014770,Joubert syndrome 25
292,http://purl.obolibrary.org/obo/MONDO_0014771,Joubert syndrome 26
315,http://purl.obolibrary.org/obo/MONDO_0014927,Joubert syndrome 27
370,http://purl.obolibrary.org/obo/MONDO_0014928,Joubert syndrome 28
420,http://purl.obolibrary.org/obo/MONDO_0030353,Joubert syndrome 38
274,http://purl.obolibrary.org/obo/MONDO_0030454,Joubert syndrome 39
214,http://purl.obolibrary.org/obo/MONDO_0030462,Joubert syndrome 40
714,http://purl.obolibrary.org/obo/MONDO_0030933,Joubert syndrome 37
493,http://purl.obolibrary.org/obo/MONDO_0032570,Joubert syndrome 35
294,http://purl.obolibrary.org/obo/MONDO_0032902,Joubert syndrome 36
622,http://purl.obolibrary.org/obo/MONDO_0033308,Joubert syndrome 30
410,http://purl.obolibrary.org/obo/MONDO_0033309,Joubert syndrome 32
210,http://purl.obolibrary.org/obo/MONDO_0033310,Joubert syndrome 31
231,http://purl.obolibrary.org/obo/MONDO_0033311,Joubert syndrome 33
1843,http://purl.obolibrary.org/obo/MONDO_0018306,Griscelli syndrome
2039,http://purl.obolibrary.org/obo/MONDO_0008963,Chediak-Higashi syndrome
5550,http://purl.obolibrary.org/obo/MONDO_0019312,Hermansky-Pudlak syndrome
1627,http://purl.obolibrary.org/obo/MONDO_1010178,CHD7-related CHARGE syndrome
32,http://purl.obolibrary.org/obo/MONDO_0008984,ciliary discoordination due to random ciliary orientation
48,http://purl.obolibrary.org/obo/MONDO_0008985,ciliary dyskinesia with transposition of ciliary microtubules
128,http://purl.obolibrary.org/obo/MONDO_0009449,ciliary dyskinesia with defective radial spokes
487,http://purl.obolibrary.org/obo/MONDO_0009477,Stromme syndrome
351,http://purl.obolibrary.org/obo/MONDO_0009484,primary ciliary dyskinesia 1
210,http://purl.obolibrary.org/obo/MONDO_0010517,"ciliary dyskinesia, primary, 36, X-linked"
210,http://purl.obolibrary.org/obo/MONDO_0011718,primary ciliary dyskinesia 2
161,http://purl.obolibrary.org/obo/MONDO_0012085,primary ciliary dyskinesia 3
303,http://purl.obolibrary.org/obo/MONDO_0012088,primary ciliary dyskinesia 5
113,http://purl.obolibrary.org/obo/MONDO_0012571,primary ciliary dyskinesia 6
275,http://purl.obolibrary.org/obo/MONDO_0012748,primary ciliary dyskinesia 7
274,http://purl.obolibrary.org/obo/MONDO_0012906,primary ciliary dyskinesia 9
114,http://purl.obolibrary.org/obo/MONDO_0012918,primary ciliary dyskinesia 10
256,http://purl.obolibrary.org/obo/MONDO_0012978,primary ciliary dyskinesia 11
295,http://purl.obolibrary.org/obo/MONDO_0012979,primary ciliary dyskinesia 12
211,http://purl.obolibrary.org/obo/MONDO_0013174,primary ciliary dyskinesia 13
396,http://purl.obolibrary.org/obo/MONDO_0013434,primary ciliary dyskinesia 14
325,http://purl.obolibrary.org/obo/MONDO_0013435,primary ciliary dyskinesia 15
178,http://purl.obolibrary.org/obo/MONDO_0013525,primary ciliary dyskinesia 16
194,http://purl.obolibrary.org/obo/MONDO_0013854,primary ciliary dyskinesia 17
302,http://purl.obolibrary.org/obo/MONDO_0013940,primary ciliary dyskinesia 18
258,http://purl.obolibrary.org/obo/MONDO_0013979,primary ciliary dyskinesia 19
442,http://purl.obolibrary.org/obo/MONDO_0014030,primary ciliary dyskinesia 20
161,http://purl.obolibrary.org/obo/MONDO_0014123,primary ciliary dyskinesia 21
363,http://purl.obolibrary.org/obo/MONDO_0014192,primary ciliary dyskinesia 22
224,http://purl.obolibrary.org/obo/MONDO_0014193,primary ciliary dyskinesia 23
228,http://purl.obolibrary.org/obo/MONDO_0014202,primary ciliary dyskinesia 24
391,http://purl.obolibrary.org/obo/MONDO_0014203,primary ciliary dyskinesia 25
281,http://purl.obolibrary.org/obo/MONDO_0014211,primary ciliary dyskinesia 26
232,http://purl.obolibrary.org/obo/MONDO_0014215,primary ciliary dyskinesia 27
232,http://purl.obolibrary.org/obo/MONDO_0014216,primary ciliary dyskinesia 28
181,http://purl.obolibrary.org/obo/MONDO_0014378,primary ciliary dyskinesia 29
332,http://purl.obolibrary.org/obo/MONDO_0014465,primary ciliary dyskinesia 30
256,http://purl.obolibrary.org/obo/MONDO_0014657,primary ciliary dyskinesia 32
170,http://purl.obolibrary.org/obo/MONDO_0014750,primary ciliary dyskinesia 33
209,http://purl.obolibrary.org/obo/MONDO_0014909,primary ciliary dyskinesia 34
231,http://purl.obolibrary.org/obo/MONDO_0014910,primary ciliary dyskinesia 35
189,http://purl.obolibrary.org/obo/MONDO_0030332,"ciliary dyskinesia, primary, 46"
186,http://purl.obolibrary.org/obo/MONDO_0030346,"ciliary dyskinesia, primary, 47, and lissencephaly"
126,http://purl.obolibrary.org/obo/MONDO_0031054,"ciliary dyskinesia, primary, 48, without situs inversus"
189,http://purl.obolibrary.org/obo/MONDO_0032637,"ciliary dyskinesia, primary, 39"
358,http://purl.obolibrary.org/obo/MONDO_0032664,"ciliary dyskinesia, primary, 40"
102,http://purl.obolibrary.org/obo/MONDO_0032757,"ciliary dyskinesia, primary, 41"
173,http://purl.obolibrary.org/obo/MONDO_0032872,"ciliary dyskinesia, primary, 42"
190,http://purl.obolibrary.org/obo/MONDO_0032874,"ciliary dyskinesia, primary, 43"
191,http://purl.obolibrary.org/obo/MONDO_0032914,"ciliary dyskinesia, primary, 44"
111,http://purl.obolibrary.org/obo/MONDO_0032924,"ciliary dyskinesia, primary, 45"
231,http://purl.obolibrary.org/obo/MONDO_0033204,"ciliary dyskinesia, primary, 37"
244,http://purl.obolibrary.org/obo/MONDO_0054843,"ciliary dyskinesia, primary, 38"
189,http://purl.obolibrary.org/obo/MONDO_0100607,"ciliary dyskinesia, primary, 54"
228,http://purl.obolibrary.org/obo/MONDO_0859353,"ciliary dyskinesia, primary, 49, without situs inversus"
173,http://purl.obolibrary.org/obo/MONDO_0957252,"ciliary dyskinesia, primary, 50"
295,http://purl.obolibrary.org/obo/MONDO_0957396,"ciliary dyskinesia, primary, 51"
378,http://purl.obolibrary.org/obo/MONDO_0957922,"ciliary dyskinesia, primary, 52"
357,http://purl.obolibrary.org/obo/MONDO_0957991,"ciliary dyskinesia, primary, 53"
15661,http://purl.obolibrary.org/obo/MONDO_0018770,Jeune syndrome
658,http://purl.obolibrary.org/obo/MONDO_0019662,"short rib-polydactyly syndrome, Majewski type"
2515,http://purl.obolibrary.org/obo/MONDO_0018342,Joubert syndrome with Jeune asphyxiating thoracic dystrophy
132,http://purl.obolibrary.org/obo/MONDO_0011725,Crigler-Najjar syndrome type 2
337,http://purl.obolibrary.org/obo/MONDO_0021020,Crigler-Najjar syndrome type 1
1149,http://purl.obolibrary.org/obo/MONDO_0054737,Fraser syndrome 1
536,http://purl.obolibrary.org/obo/MONDO_0054738,Fraser syndrome 2
420,http://purl.obolibrary.org/obo/MONDO_0054739,Fraser syndrome 3
553,http://purl.obolibrary.org/obo/MONDO_0009101,Wolfram syndrome 1
257,http://purl.obolibrary.org/obo/MONDO_0010800,"Wolfram syndrome, mitochondrial form"
236,http://purl.obolibrary.org/obo/MONDO_0011502,Wolfram syndrome 2
552,http://purl.obolibrary.org/obo/MONDO_0012430,"cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 2"
131,http://purl.obolibrary.org/obo/MONDO_0013188,"cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 3"
164,http://purl.obolibrary.org/obo/MONDO_0014104,"cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 4"
