count,dis,dis_label
5,http://purl.obolibrary.org/obo/MONDO_0016580,congenital pulmonary airway malformation
1,http://purl.obolibrary.org/obo/MONDO_0017357,transient hyperammonemia of the newborn
38,http://purl.obolibrary.org/obo/MONDO_0018183,staphylococcal necrotizing pneumonia
27,http://purl.obolibrary.org/obo/MONDO_0019091,bronchopulmonary dysplasia
6,http://purl.obolibrary.org/obo/MONDO_0019092,infantile apnea
34,http://purl.obolibrary.org/obo/MONDO_0019540,diffuse alveolar hemorrhage
7,http://purl.obolibrary.org/obo/MONDO_0020840,pulmonary alveolar proteinosis with hypogammaglobulinemia
9,http://purl.obolibrary.org/obo/MONDO_0975835,bronchiectasis and nasal polyposis
211,http://purl.obolibrary.org/obo/MONDO_0043424,digestive system infectious disorder
264,http://purl.obolibrary.org/obo/MONDO_0001673,diarrheal disease
81,http://purl.obolibrary.org/obo/MONDO_0000888,gastrointestinal mucositis
5,http://purl.obolibrary.org/obo/MONDO_0000385,benign digestive system neoplasm
449,http://purl.obolibrary.org/obo/MONDO_0024503,digestive system neuroendocrine neoplasm
229,http://purl.obolibrary.org/obo/MONDO_0000588,autoimmune disorder of gastrointestinal tract
2241,http://purl.obolibrary.org/obo/MONDO_0005020,intestinal disorder
408,http://purl.obolibrary.org/obo/MONDO_0002516,digestive system cancer
1198,http://purl.obolibrary.org/obo/MONDO_0002356,pancreas disorder
95,http://purl.obolibrary.org/obo/MONDO_0004298,stomach disorder
1948,http://purl.obolibrary.org/obo/MONDO_0002515,hepatobiliary disorder
164,http://purl.obolibrary.org/obo/MONDO_0044991,upper digestive tract disorder
1,http://purl.obolibrary.org/obo/MONDO_0007955,Meckel diverticulum
119,http://purl.obolibrary.org/obo/MONDO_0017380,juvenile polyposis syndrome
49,http://purl.obolibrary.org/obo/MONDO_0008283,Cronkhite-Canada syndrome
5,http://purl.obolibrary.org/obo/MONDO_0009173,congenital enteropathy due to enteropeptidase deficiency
25,http://purl.obolibrary.org/obo/MONDO_0011023,hereditary mixed polyposis syndrome
16,http://purl.obolibrary.org/obo/MONDO_0014331,Moyamoya disease with early-onset achalasia
16,http://purl.obolibrary.org/obo/MONDO_0015524,hyperplastic polyposis syndrome
872,http://purl.obolibrary.org/obo/MONDO_0000462,eye adnexa disorder
13539,http://purl.obolibrary.org/obo/MONDO_0005328,eye disorder
1,http://purl.obolibrary.org/obo/MONDO_0024611,orbit neoplasm
1493,http://purl.obolibrary.org/obo/MONDO_0005154,liver disorder
530,http://purl.obolibrary.org/obo/MONDO_0000569,autoimmune disorder of endocrine system
2035,http://purl.obolibrary.org/obo/MONDO_0002082,endocrine gland neoplasm
742,http://purl.obolibrary.org/obo/MONDO_0001223,parathyroid gland disorder
1817,http://purl.obolibrary.org/obo/MONDO_0005495,adrenal gland disorder
1062,http://purl.obolibrary.org/obo/MONDO_0003240,thyroid gland disorder
144,http://purl.obolibrary.org/obo/MONDO_0100070,neuroendocrine disorder
79,http://purl.obolibrary.org/obo/MONDO_0003393,thymus gland disorder
247,http://purl.obolibrary.org/obo/MONDO_0006322,non-neoplastic bile duct disorder
1,http://purl.obolibrary.org/obo/MONDO_0006743,endocrine tuberculosis
330,http://purl.obolibrary.org/obo/MONDO_0005803,hyperinsulinemic hypoglycemia
229,http://purl.obolibrary.org/obo/MONDO_0800466,disorder of GNAS inactivation
107,http://purl.obolibrary.org/obo/MONDO_0007251,campomelic dysplasia
61,http://purl.obolibrary.org/obo/MONDO_0018458,familial hypocalciuric hypercalcemia
166,http://purl.obolibrary.org/obo/MONDO_0019402,beta thalassemia
625,http://purl.obolibrary.org/obo/MONDO_0015126,polyendocrinopathy
25,http://purl.obolibrary.org/obo/MONDO_0008915,dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome
22,http://purl.obolibrary.org/obo/MONDO_0009150,hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome
48,http://purl.obolibrary.org/obo/MONDO_0019155,Leydig cell hypoplasia
31,http://purl.obolibrary.org/obo/MONDO_0009270,genito-palato-cardiac syndrome
22,http://purl.obolibrary.org/obo/MONDO_0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy
158,http://purl.obolibrary.org/obo/MONDO_0019182,inherited obesity
35,http://purl.obolibrary.org/obo/MONDO_0013673,Wolfram-like syndrome
4997,http://purl.obolibrary.org/obo/MONDO_0015514,hereditary endocrine growth disease
3232,http://purl.obolibrary.org/obo/MONDO_0015127,pituitary deficiency
225,http://purl.obolibrary.org/obo/MONDO_0017322,disorders of vitamin D metabolism
86,http://purl.obolibrary.org/obo/MONDO_0700252,parneoplastic endocrine syndrome
67,http://purl.obolibrary.org/obo/MONDO_0017408,rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome
34,http://purl.obolibrary.org/obo/MONDO_0017808,duplication of the pituitary gland
35,http://purl.obolibrary.org/obo/MONDO_0031432,"thyroid hormone metabolism, abnormal"
38,http://purl.obolibrary.org/obo/MONDO_0800378,"17,20-lyase deficiency, isolated"
38137,http://purl.obolibrary.org/obo/MONDO_0005172,skeletal system disorder
14470,http://purl.obolibrary.org/obo/MONDO_0003939,muscle tissue disorder
90,http://purl.obolibrary.org/obo/MONDO_0000589,autoimmune disorder of musculoskeletal system
351,http://purl.obolibrary.org/obo/MONDO_0000636,musculoskeletal system benign neoplasm
411,http://purl.obolibrary.org/obo/MONDO_0000637,musculoskeletal system cancer
117,http://purl.obolibrary.org/obo/MONDO_0001029,Klippel-Feil syndrome
1,http://purl.obolibrary.org/obo/MONDO_0045044,ligament disorder
24,http://purl.obolibrary.org/obo/MONDO_0056799,synovium disorder
19,http://purl.obolibrary.org/obo/MONDO_0004830,fasciitis
24,http://purl.obolibrary.org/obo/MONDO_0100010,disease of the tendon
11,http://purl.obolibrary.org/obo/MONDO_0007177,auriculoosteodysplasia
11,http://purl.obolibrary.org/obo/MONDO_0008172,"hypertrophic osteoarthropathy, primary, autosomal dominant"
8,http://purl.obolibrary.org/obo/MONDO_0008624,Upington disease
31,http://purl.obolibrary.org/obo/MONDO_0009954,Ramon syndrome
13,http://purl.obolibrary.org/obo/MONDO_0011020,osteoporosis-oculocutaneous hypopigmentation syndrome
10,http://purl.obolibrary.org/obo/MONDO_0011046,"short stature, Brussels type"
14,http://purl.obolibrary.org/obo/MONDO_0011501,wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia
55,http://purl.obolibrary.org/obo/MONDO_0011776,CINCA syndrome
30,http://purl.obolibrary.org/obo/MONDO_0013561,"chondrodysplasia with joint dislocations, gPAPP type"
15,http://purl.obolibrary.org/obo/MONDO_0859182,"Short stature, Dauber-Argente type"
1043,http://purl.obolibrary.org/obo/MONDO_0002243,hemorrhagic disease
1184,http://purl.obolibrary.org/obo/MONDO_0002245,blood platelet disease
1380,http://purl.obolibrary.org/obo/MONDO_0003225,bone marrow disorder
3282,http://purl.obolibrary.org/obo/MONDO_0004805,leukocyte disorder
3667,http://purl.obolibrary.org/obo/MONDO_0002280,anemia
2536,http://purl.obolibrary.org/obo/MONDO_0009332,congenital hematological disorder
115,http://purl.obolibrary.org/obo/MONDO_0000602,autoimmune disorder of blood
1600,http://purl.obolibrary.org/obo/MONDO_0001531,blood coagulation disease
24,http://purl.obolibrary.org/obo/MONDO_0002332,splenic disorder
1331,http://purl.obolibrary.org/obo/MONDO_0002334,hematopoietic and lymphoid system neoplasm
588,http://purl.obolibrary.org/obo/MONDO_0044347,erythrocyte disorder
37,http://purl.obolibrary.org/obo/MONDO_0100089,GATA1-Related X-Linked Cytopenia
5,http://purl.obolibrary.org/obo/MONDO_0014274,L-ferritin deficiency
12,http://purl.obolibrary.org/obo/MONDO_0014690,"dyskeratosis congenita, autosomal dominant 6"
51,http://purl.obolibrary.org/obo/MONDO_0700253,paraneoplastic hematological syndrome
1,http://purl.obolibrary.org/obo/MONDO_0024314,parasitemia
8866,http://purl.obolibrary.org/obo/MONDO_0005267,heart disorder
6927,http://purl.obolibrary.org/obo/MONDO_0005385,vascular disorder
33,http://purl.obolibrary.org/obo/MONDO_0000603,autoimmune disorder of cardiovascular system
548,http://purl.obolibrary.org/obo/MONDO_0024757,cardiovascular neoplasm
1700,http://purl.obolibrary.org/obo/MONDO_0024239,congenital anomaly of cardiovascular system
2890,http://purl.obolibrary.org/obo/MONDO_0007179,autoimmune disease
464,http://purl.obolibrary.org/obo/MONDO_0000605,hypersensitivity reaction disease
412,http://purl.obolibrary.org/obo/MONDO_0000621,immune system cancer
2807,http://purl.obolibrary.org/obo/MONDO_0044986,lymphoid system disorder
1,http://purl.obolibrary.org/obo/MONDO_0005095,spondyloarthropathy
4092,http://purl.obolibrary.org/obo/MONDO_0003778,inborn error of immunity
5227,http://purl.obolibrary.org/obo/MONDO_0021094,immunodeficiency disease
144,http://purl.obolibrary.org/obo/MONDO_0005265,inflammatory bowel disease
53,http://purl.obolibrary.org/obo/MONDO_0005083,psoriasis
318,http://purl.obolibrary.org/obo/MONDO_0024627,phagocytic cell dysfunction
345,http://purl.obolibrary.org/obo/MONDO_0018923,22q11.2 deletion syndrome
93,http://purl.obolibrary.org/obo/MONDO_0018088,familial Mediterranean fever
55,http://purl.obolibrary.org/obo/MONDO_0007727,TNF receptor 1-associated periodic fever syndrome
107,http://purl.obolibrary.org/obo/MONDO_0043768,thrombocytopenic purpura
182,http://purl.obolibrary.org/obo/MONDO_0016168,cryopyrin-associated periodic syndrome
15,http://purl.obolibrary.org/obo/MONDO_0009176,epidermodysplasia verruciformis
195,http://purl.obolibrary.org/obo/MONDO_0009726,proteosome-associated autoinflammatory syndrome
50,http://purl.obolibrary.org/obo/MONDO_0009849,hyperimmunoglobulinemia D with periodic fever
30,http://purl.obolibrary.org/obo/MONDO_0010149,transcobalamin II deficiency
30,http://purl.obolibrary.org/obo/MONDO_0011462,pyogenic arthritis-pyoderma gangrenosum-acne syndrome
167,http://purl.obolibrary.org/obo/MONDO_0012105,granulomatosis with polyangiitis
25,http://purl.obolibrary.org/obo/MONDO_0012859,autosomal recessive osteopetrosis 7
94,http://purl.obolibrary.org/obo/MONDO_0013730,graft versus host disease
55,http://purl.obolibrary.org/obo/MONDO_0014722,Roifman syndrome
48,http://purl.obolibrary.org/obo/MONDO_0975955,"autoinflammation, panniculitis, and dermatosis syndrome"
21,http://purl.obolibrary.org/obo/MONDO_0017769,acquired immunodeficiency
4,http://purl.obolibrary.org/obo/MONDO_0017787,erythroderma desquamativum
10,http://purl.obolibrary.org/obo/MONDO_0024572,immunodeficiency-related disorder
9,http://purl.obolibrary.org/obo/MONDO_0100211,"growth hormone insensitivity with immune dysregulation 1, autosomal recessive"
349,http://purl.obolibrary.org/obo/MONDO_0000654,benign connective and soft tissue neoplasm
1631,http://purl.obolibrary.org/obo/MONDO_0021581,connective tissue neoplasm
3719,http://purl.obolibrary.org/obo/MONDO_0005554,rheumatic disorder
1,http://purl.obolibrary.org/obo/MONDO_0001910,ochronosis disorder
5562,http://purl.obolibrary.org/obo/MONDO_0023603,hereditary disorder of connective tissue
665,http://purl.obolibrary.org/obo/MONDO_0004603,collagenopathy
78,http://purl.obolibrary.org/obo/MONDO_0016663,overlapping connective tissue disease
19,http://purl.obolibrary.org/obo/MONDO_0018301,interstitial cystitis
1,http://purl.obolibrary.org/obo/MONDO_0000743,oral hairy leukoplakia
297,http://purl.obolibrary.org/obo/MONDO_0006999,tooth disorder
91,http://purl.obolibrary.org/obo/MONDO_0001142,salivary gland disorder
27,http://purl.obolibrary.org/obo/MONDO_0001165,tongue disorder
11,http://purl.obolibrary.org/obo/MONDO_0044992,mouth mucosa disorder
19,http://purl.obolibrary.org/obo/MONDO_0004748,lip disorder
2,http://purl.obolibrary.org/obo/MONDO_0021580,neoplasm of jaw
7,http://purl.obolibrary.org/obo/MONDO_0018166,oral submucous fibrosis
23,http://purl.obolibrary.org/obo/MONDO_0019368,florid cemento-osseous dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0021100,breast neoplasm
1,http://purl.obolibrary.org/obo/MONDO_0001100,hypertrophy of breast
1,http://purl.obolibrary.org/obo/MONDO_0007237,familial juvenile hypertrophy of the breast
18,http://purl.obolibrary.org/obo/MONDO_0015855,isolated congenital breast hypoplasia/aplasia
4,http://purl.obolibrary.org/obo/MONDO_0015854,supernumerary breasts
93,http://purl.obolibrary.org/obo/MONDO_0015856,syndromic breast hypoplasia/aplasia
632,http://purl.obolibrary.org/obo/MONDO_0021945,hearing disorder
12,http://purl.obolibrary.org/obo/MONDO_0003276,middle ear disorder
36,http://purl.obolibrary.org/obo/MONDO_0002467,inner ear disorder
661,http://purl.obolibrary.org/obo/MONDO_0037940,inherited auditory system disease
287,http://purl.obolibrary.org/obo/MONDO_0021084,vision disorder
422,http://purl.obolibrary.org/obo/MONDO_0001309,oculomotor nerve paralysis
437,http://purl.obolibrary.org/obo/MONDO_0002135,optic nerve disorder
157,http://purl.obolibrary.org/obo/MONDO_0004746,myopathy of extraocular muscle
20,http://purl.obolibrary.org/obo/MONDO_0007383,Stern-Lubinsky-Durrie syndrome
19,http://purl.obolibrary.org/obo/MONDO_0010181,oculogastrointestinal muscular dystrophy
115,http://purl.obolibrary.org/obo/MONDO_0010221,CHIME syndrome
76,http://purl.obolibrary.org/obo/MONDO_0017304,ocular albinism
22,http://purl.obolibrary.org/obo/MONDO_0019016,maternally-inherited progressive external ophthalmoplegia
5420,http://purl.obolibrary.org/obo/MONDO_0005240,kidney disorder
68,http://purl.obolibrary.org/obo/MONDO_0006026,urinary bladder disorder
24,http://purl.obolibrary.org/obo/MONDO_0001926,ureteral disorder
2,http://purl.obolibrary.org/obo/MONDO_0100338,urinary tract infection
185,http://purl.obolibrary.org/obo/MONDO_0021066,urinary system neoplasm
19,http://purl.obolibrary.org/obo/MONDO_0024647,urolithiasis
2,http://purl.obolibrary.org/obo/MONDO_0007677,hyperglycinuria
2,http://purl.obolibrary.org/obo/MONDO_0007748,"hypercalciuria, absorptive, 2"
18,http://purl.obolibrary.org/obo/MONDO_0017213,postorgasmic illness syndrome
35,http://purl.obolibrary.org/obo/MONDO_0700255,paraneoplastic renal syndrome
38,http://purl.obolibrary.org/obo/MONDO_0018565,congenital urachal anomaly
8,http://purl.obolibrary.org/obo/MONDO_0700418,idiopathic hypercalciuria
18167,http://purl.obolibrary.org/obo/MONDO_0002320,congenital nervous system disorder
74890,http://purl.obolibrary.org/obo/MONDO_0100545,hereditary neurological disease
8649,http://purl.obolibrary.org/obo/MONDO_0005395,movement disorder
5592,http://purl.obolibrary.org/obo/MONDO_0100308,atactic disorder
31954,http://purl.obolibrary.org/obo/MONDO_0002602,central nervous system disorder
199,http://purl.obolibrary.org/obo/MONDO_0002977,autoimmune disorder of the nervous system
9438,http://purl.obolibrary.org/obo/MONDO_0003620,peripheral nervous system disorder
1577,http://purl.obolibrary.org/obo/MONDO_0021248,nervous system neoplasm
18481,http://purl.obolibrary.org/obo/MONDO_0019056,neuromuscular disease
3560,http://purl.obolibrary.org/obo/MONDO_0024417,perceptual disorders
934,http://purl.obolibrary.org/obo/MONDO_0020010,infectious disorder of the nervous system
192,http://purl.obolibrary.org/obo/MONDO_0016122,periodic paralysis
27820,http://purl.obolibrary.org/obo/MONDO_0700092,neurodevelopmental disorder
289,http://purl.obolibrary.org/obo/MONDO_0700057,neurological pain disorder
4058,http://purl.obolibrary.org/obo/MONDO_0005283,retinal disorder
1382,http://purl.obolibrary.org/obo/MONDO_0043218,neurovascular disorder
1731,http://purl.obolibrary.org/obo/MONDO_0003569,cranial nerve neuropathy
51,http://purl.obolibrary.org/obo/MONDO_0005527,toxic encephalopathy
947,http://purl.obolibrary.org/obo/MONDO_0042983,neurocutaneous syndrome
22,http://purl.obolibrary.org/obo/MONDO_0021260,sensory ganglionopathy
28,http://purl.obolibrary.org/obo/MONDO_0005287,developmental disability
150,http://purl.obolibrary.org/obo/MONDO_0018215,paraneoplastic neurologic syndrome
3418,http://purl.obolibrary.org/obo/MONDO_0020022,central nervous system malformation
22,http://purl.obolibrary.org/obo/MONDO_0008503,Worster-Drought syndrome
59,http://purl.obolibrary.org/obo/MONDO_0015914,primary orthostatic hypotension
11,http://purl.obolibrary.org/obo/MONDO_0010840,pachygyria-intellectual disability-epilepsy syndrome
6,http://purl.obolibrary.org/obo/MONDO_0011036,porencephaly-cerebellar hypoplasia-internal malformations syndrome
160,http://purl.obolibrary.org/obo/MONDO_0016812,dopa-responsive dystonia
89,http://purl.obolibrary.org/obo/MONDO_0700055,KIF1A related neurological disorder
62,http://purl.obolibrary.org/obo/MONDO_0100153,tubulinopathy
16,http://purl.obolibrary.org/obo/MONDO_0015269,symmetrical thalamic calcifications
2469,http://purl.obolibrary.org/obo/MONDO_0016139,qualitative or quantitative protein defects in neuromuscular diseases
29,http://purl.obolibrary.org/obo/MONDO_0016225,specific learning disability
9,http://purl.obolibrary.org/obo/MONDO_0016392,cerebellar hypoplasia-tapetoretinal degeneration syndrome
16,http://purl.obolibrary.org/obo/MONDO_0016567,locked-in syndrome
16,http://purl.obolibrary.org/obo/MONDO_0017577,spontaneous periodic hypothermia
17,http://purl.obolibrary.org/obo/MONDO_0017648,Sydenham chorea
55,http://purl.obolibrary.org/obo/MONDO_0019438,AL amyloidosis
1,http://purl.obolibrary.org/obo/MONDO_0018211,Balint syndrome
10,http://purl.obolibrary.org/obo/MONDO_0018362,persistent idiopathic facial pain
34,http://purl.obolibrary.org/obo/MONDO_0018546,serotonin syndrome
42,http://purl.obolibrary.org/obo/MONDO_0018752,exercise-induced malignant hyperthermia
17,http://purl.obolibrary.org/obo/MONDO_0019100,neuromyelitis optica
33,http://purl.obolibrary.org/obo/MONDO_0019439,AA amyloidosis
810,http://purl.obolibrary.org/obo/MONDO_0021017,synaptopathy
16,http://purl.obolibrary.org/obo/MONDO_0044745,nervous system injury
1013,http://purl.obolibrary.org/obo/MONDO_0001149,microcephaly
30,http://purl.obolibrary.org/obo/MONDO_0000088,precocious puberty
17208,http://purl.obolibrary.org/obo/MONDO_0005497,bone development disease
1960,http://purl.obolibrary.org/obo/MONDO_0021635,neurocristopathy
43,http://purl.obolibrary.org/obo/MONDO_0008449,spina bifida
331,http://purl.obolibrary.org/obo/MONDO_0000904,complex cortical dysplasia with other brain malformations
1,http://purl.obolibrary.org/obo/MONDO_0001046,imperforate anus
64349,http://purl.obolibrary.org/obo/MONDO_0019755,developmental defect during embryogenesis
137,http://purl.obolibrary.org/obo/MONDO_0002562,demyelinating disease
29,http://purl.obolibrary.org/obo/MONDO_0042981,aortic valve stenosis
84,http://purl.obolibrary.org/obo/MONDO_0020289,congenital tricuspid malformation
65,http://purl.obolibrary.org/obo/MONDO_0019172,aniridia
322,http://purl.obolibrary.org/obo/MONDO_0021004,brachydactyly
2,http://purl.obolibrary.org/obo/MONDO_0019938,anorectal malformation
304,http://purl.obolibrary.org/obo/MONDO_0019503,anterior segment dysgenesis
14,http://purl.obolibrary.org/obo/MONDO_0007188,primary basilar invagination
41,http://purl.obolibrary.org/obo/MONDO_0007194,familial bicuspid aortic valve
4,http://purl.obolibrary.org/obo/MONDO_0007250,camptodactyly of fingers
19,http://purl.obolibrary.org/obo/MONDO_0007343,isolated congenital digital clubbing
19,http://purl.obolibrary.org/obo/MONDO_0007345,aorta coarctation
671,http://purl.obolibrary.org/obo/MONDO_0043009,hereditary lethal multiple congenital anomalies/dysmorphic syndrome
1905,http://purl.obolibrary.org/obo/MONDO_0019716,overgrowth syndrome
10,http://purl.obolibrary.org/obo/MONDO_0016070,hereditary gingival fibromatosis
5,http://purl.obolibrary.org/obo/MONDO_0007612,gingival fibromatosis-progressive deafness syndrome
9,http://purl.obolibrary.org/obo/MONDO_0007618,Eng-Strom syndrome
30,http://purl.obolibrary.org/obo/MONDO_0007766,Morgagni-Stewart-Morel syndrome
1459,http://purl.obolibrary.org/obo/MONDO_0020297,Noonan syndrome and Noonan-related syndrome
92,http://purl.obolibrary.org/obo/MONDO_0007906,"familial partial lipodystrophy, Dunnigan type"
167,http://purl.obolibrary.org/obo/MONDO_0010765,"46,XY complete gonadal dysgenesis"
46,http://purl.obolibrary.org/obo/MONDO_0016608,megalencephaly
1,http://purl.obolibrary.org/obo/MONDO_0007962,megalodactyly
6,http://purl.obolibrary.org/obo/MONDO_0008118,odontomatosis-aortae esophagus stenosis syndrome
31,http://purl.obolibrary.org/obo/MONDO_0008161,otodental syndrome
24,http://purl.obolibrary.org/obo/MONDO_0009832,pancreatic agenesis
3,http://purl.obolibrary.org/obo/MONDO_0008486,steatocystoma multiplex-natal teeth syndrome
10,http://purl.obolibrary.org/obo/MONDO_0008509,distal symphalangism
26,http://purl.obolibrary.org/obo/MONDO_0008562,thumb deformity-alopecia-pigmentation anomaly syndrome
19,http://purl.obolibrary.org/obo/MONDO_0017427,congenital deformities of limbs
32,http://purl.obolibrary.org/obo/MONDO_0008771,amelogenesis imperfecta type 1G
27,http://purl.obolibrary.org/obo/MONDO_0008913,"cardiac valvular defect, developmental"
17,http://purl.obolibrary.org/obo/MONDO_0008939,isolated cerebellar hypoplasia/agenesis
13,http://purl.obolibrary.org/obo/MONDO_0008993,cleft palate-stapes fixation-oligodontia syndrome
24,http://purl.obolibrary.org/obo/MONDO_0009007,Jalili syndrome
15,http://purl.obolibrary.org/obo/MONDO_0009031,craniodiaphyseal dysplasia
50,http://purl.obolibrary.org/obo/MONDO_0009034,craniofacial dyssynostosis
1109,http://purl.obolibrary.org/obo/MONDO_0018838,lissencephaly spectrum disorders
6,http://purl.obolibrary.org/obo/MONDO_0009089,deafness-oligodontia syndrome
16,http://purl.obolibrary.org/obo/MONDO_0009126,duodenal atresia
23,http://purl.obolibrary.org/obo/MONDO_0009168,Fowler syndrome
93,http://purl.obolibrary.org/obo/MONDO_0016349,congenital hydrocephalus
108,http://purl.obolibrary.org/obo/MONDO_0009465,multiple intestinal atresia
1,http://purl.obolibrary.org/obo/MONDO_0009467,natal teeth-intestinal pseudoobstruction-patent ductus syndrome
11,http://purl.obolibrary.org/obo/MONDO_0009476,atresia of small intestine
28,http://purl.obolibrary.org/obo/MONDO_0017868,diencephalic-mesencephalic junction dysplasia
47,http://purl.obolibrary.org/obo/MONDO_0009767,"oculocerebral hypopigmentation syndrome, Cross type"
29,http://purl.obolibrary.org/obo/MONDO_0009895,postaxial polydactyly-dental and vertebral anomalies syndrome
14,http://purl.obolibrary.org/obo/MONDO_0009970,renal tubular dysgenesis of genetic origin
311,http://purl.obolibrary.org/obo/MONDO_0010002,Rothmund-Thomson syndrome
133,http://purl.obolibrary.org/obo/MONDO_0018883,Berardinelli-Seip congenital lipodystrophy
5,http://purl.obolibrary.org/obo/MONDO_0010066,familial isolated congenital asplenia
8,http://purl.obolibrary.org/obo/MONDO_0010104,non-eruption of teeth-maxillary hypoplasia-genu valgum syndrome
15,http://purl.obolibrary.org/obo/MONDO_0018801,congenital bilateral absence of vas deferens
42,http://purl.obolibrary.org/obo/MONDO_0014097,congenital short bowel syndrome
252,http://purl.obolibrary.org/obo/MONDO_0016535,hypohidrotic ectodermal dysplasia
36,http://purl.obolibrary.org/obo/MONDO_0010333,corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome
43,http://purl.obolibrary.org/obo/MONDO_0010441,CK syndrome
145,http://purl.obolibrary.org/obo/MONDO_0010457,Ogden syndrome
35,http://purl.obolibrary.org/obo/MONDO_0010545,Nance-Horan syndrome
92,http://purl.obolibrary.org/obo/MONDO_0017140,L1 syndrome
8,http://purl.obolibrary.org/obo/MONDO_0010562,colonic atresia
62,http://purl.obolibrary.org/obo/MONDO_0016044,cleft lip/palate
176,http://purl.obolibrary.org/obo/MONDO_0010908,loose anagen syndrome
25,http://purl.obolibrary.org/obo/MONDO_0016043,isolated cleft lip
7,http://purl.obolibrary.org/obo/MONDO_0018811,congenital portosystemic shunt
35,http://purl.obolibrary.org/obo/MONDO_0016018,diabetic embryopathy
1138,http://purl.obolibrary.org/obo/MONDO_0021003,polydactyly
16,http://purl.obolibrary.org/obo/MONDO_0011411,Chudley-McCullough syndrome
51,http://purl.obolibrary.org/obo/MONDO_0011537,macrocephaly-autism syndrome
53,http://purl.obolibrary.org/obo/MONDO_0011810,horizontal gaze palsy with progressive scoliosis
18,http://purl.obolibrary.org/obo/MONDO_0015420,cleft lip and alveolus
12,http://purl.obolibrary.org/obo/MONDO_0012462,autosomal recessive frontotemporal pachygyria
54,http://purl.obolibrary.org/obo/MONDO_0012634,craniofacial dysplasia - osteopenia syndrome
16,http://purl.obolibrary.org/obo/MONDO_0013394,porencephaly-microcephaly-bilateral congenital cataract syndrome
80,http://purl.obolibrary.org/obo/MONDO_0018470,renal agenesis
10,http://purl.obolibrary.org/obo/MONDO_0014388,familial median cleft of the upper and lower lips
25,http://purl.obolibrary.org/obo/MONDO_0014527,progeroid features-hepatocellular carcinoma predisposition syndrome
11,http://purl.obolibrary.org/obo/MONDO_0015197,aneurysm of sinus of Valsalva
6,http://purl.obolibrary.org/obo/MONDO_0015268,medullary sponge kidney
10,http://purl.obolibrary.org/obo/MONDO_0015672,diprosopus
29,http://purl.obolibrary.org/obo/MONDO_0015701,T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency
8,http://purl.obolibrary.org/obo/MONDO_0015745,microcephaly-polymicrogyria-corpus callosum agenesis syndrome
1,http://purl.obolibrary.org/obo/MONDO_0015849,longitudinal vaginal septum
1,http://purl.obolibrary.org/obo/MONDO_0015850,transverse vaginal septum
17,http://purl.obolibrary.org/obo/MONDO_0015988,multicystic dysplastic kidney
12,http://purl.obolibrary.org/obo/MONDO_0017078,cephalocele
16,http://purl.obolibrary.org/obo/MONDO_0016378,maternal hyperthermia induced birth defects
29,http://purl.obolibrary.org/obo/MONDO_0016416,diphallia
26,http://purl.obolibrary.org/obo/MONDO_0016529,duplication of urethra
10,http://purl.obolibrary.org/obo/MONDO_0018960,congenital primary megaureter
36,http://purl.obolibrary.org/obo/MONDO_0017094,cerebral cortical dysplasia
20,http://purl.obolibrary.org/obo/MONDO_0017285,penoscrotal transposition
20,http://purl.obolibrary.org/obo/MONDO_0017301,pericardial and diaphragmatic defect
47,http://purl.obolibrary.org/obo/MONDO_0017406,hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome
8,http://purl.obolibrary.org/obo/MONDO_0017471,congenital patella dislocation
9,http://purl.obolibrary.org/obo/MONDO_0017474,macrodactyly of fingers
18,http://purl.obolibrary.org/obo/MONDO_0017475,macrodactyly of toes
4,http://purl.obolibrary.org/obo/MONDO_0017904,steroid dehydrogenase deficiency-dental anomalies syndrome
13,http://purl.obolibrary.org/obo/MONDO_0018703,isolated splenogonadal fusion
10,http://purl.obolibrary.org/obo/MONDO_0018969,craniorachischisis
12,http://purl.obolibrary.org/obo/MONDO_0019007,vaginal atresia
11,http://purl.obolibrary.org/obo/MONDO_0019102,dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome
91,http://purl.obolibrary.org/obo/MONDO_0019321,atypical Werner syndrome
1011,http://purl.obolibrary.org/obo/MONDO_0021002,syndactyly
53,http://purl.obolibrary.org/obo/MONDO_0019637,renal hypoplasia
30,http://purl.obolibrary.org/obo/MONDO_0019638,renal dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0019795,acalvaria
18,http://purl.obolibrary.org/obo/MONDO_0019848,posterior hypospadias
3,http://purl.obolibrary.org/obo/MONDO_0019849,isolated micropenis
1,http://purl.obolibrary.org/obo/MONDO_0022349,congenital absence of septum pellucidum
127,http://purl.obolibrary.org/obo/MONDO_0100349,COACH syndrome
1,http://purl.obolibrary.org/obo/MONDO_0005266,diabetic retinopathy
185,http://purl.obolibrary.org/obo/MONDO_0000129,glutaric aciduria
