count,dis,dis_label
10435,http://purl.obolibrary.org/obo/MONDO_0019978,Robinow syndrome
747,http://purl.obolibrary.org/obo/MONDO_0008392,Roussy-Levy syndrome
5170,http://purl.obolibrary.org/obo/MONDO_0008394,Silver-Russell syndrome
980,http://purl.obolibrary.org/obo/MONDO_0008395,Ruvalcaba syndrome
200,http://purl.obolibrary.org/obo/MONDO_0008396,"oculodental syndrome, Rutherfurd type"
80,http://purl.obolibrary.org/obo/MONDO_0008397,aplasia of lacrimal and salivary glands
100,http://purl.obolibrary.org/obo/MONDO_0008403,scalp defects-postaxial polydactyly syndrome
1381,http://purl.obolibrary.org/obo/MONDO_0008411,ulnar-mammary syndrome
738,http://purl.obolibrary.org/obo/MONDO_0008428,septooptic dysplasia
578,http://purl.obolibrary.org/obo/MONDO_0008467,Czeizel-Losonci syndrome
96,http://purl.obolibrary.org/obo/MONDO_0008487,polycystic ovary syndrome
1182,http://purl.obolibrary.org/obo/MONDO_0008491,stiff-person syndrome
96,http://purl.obolibrary.org/obo/MONDO_0008517,syndactyly-polydactyly-ear lobe syndrome
1566,http://purl.obolibrary.org/obo/MONDO_0017923,multiple synostoses syndrome
1941,http://purl.obolibrary.org/obo/MONDO_0100520,NKX2-1 related choreoathetosis and congenital hypothyroidism with or without pulmonary dysfunction
493,http://purl.obolibrary.org/obo/MONDO_0008585,HELLP syndrome
1724,http://purl.obolibrary.org/obo/MONDO_0008642,VACTERL/vater association
150,http://purl.obolibrary.org/obo/MONDO_0008650,posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome
134,http://purl.obolibrary.org/obo/MONDO_0008665,ptosis-vocal cord paralysis syndrome
2405,http://purl.obolibrary.org/obo/MONDO_0008675,Freeman-Sheldon syndrome
5069,http://purl.obolibrary.org/obo/MONDO_0008678,Williams syndrome
544,http://purl.obolibrary.org/obo/MONDO_0008682,Denys-Drash syndrome
3213,http://purl.obolibrary.org/obo/MONDO_0008684,Wolf-Hirschhorn syndrome
1396,http://purl.obolibrary.org/obo/MONDO_0008693,ablepharon macrostomia syndrome
1853,http://purl.obolibrary.org/obo/MONDO_0008708,acrocallosal syndrome
510,http://purl.obolibrary.org/obo/MONDO_0008741,PAGOD syndrome
849,http://purl.obolibrary.org/obo/MONDO_0008756,alopecia - intellectual disability syndrome
1203,http://purl.obolibrary.org/obo/MONDO_0008758,mitochondrial DNA depletion syndrome 4a
2975,http://purl.obolibrary.org/obo/MONDO_0008763,Alstrom syndrome
1378,http://purl.obolibrary.org/obo/MONDO_0008795,aniridia-cerebellar ataxia-intellectual disability syndrome
368,http://purl.obolibrary.org/obo/MONDO_0008796,aniridia-renal agenesis-psychomotor retardation syndrome
22925,http://purl.obolibrary.org/obo/MONDO_0016073,syndromic microphthalmia
333,http://purl.obolibrary.org/obo/MONDO_0008808,aplasia cutis congenita-intestinal lymphangiectasia syndrome
35108,http://purl.obolibrary.org/obo/MONDO_0015905,syndromic dyslipidemia
1774,http://purl.obolibrary.org/obo/MONDO_0017123,arthrogryposis-renal dysfunction-cholestasis syndrome
2308,http://purl.obolibrary.org/obo/MONDO_0008824,fetal akinesia deformation sequence
6382,http://purl.obolibrary.org/obo/MONDO_0018677,visceral heterotaxy
9476,http://purl.obolibrary.org/obo/MONDO_0015229,Bardet-Biedl syndrome
5811,http://purl.obolibrary.org/obo/MONDO_0019342,Seckel syndrome
3138,http://purl.obolibrary.org/obo/MONDO_0016994,microcephalic osteodysplastic primordial dwarfism types I and III
4130,http://purl.obolibrary.org/obo/MONDO_0100558,RNU4ATAC spectrum disorder
477,http://purl.obolibrary.org/obo/MONDO_0008875,blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome
1869,http://purl.obolibrary.org/obo/MONDO_0008876,Bloom syndrome
2122,http://purl.obolibrary.org/obo/MONDO_0008885,Elsahy-Waters syndrome
4477,http://purl.obolibrary.org/obo/MONDO_0015762,progressive familial intrahepatic cholestasis
570,http://purl.obolibrary.org/obo/MONDO_0008896,"campomelia, Cumming type"
32,http://purl.obolibrary.org/obo/MONDO_0008904,"camptomelic syndrome, long-limb type"
32,http://purl.obolibrary.org/obo/MONDO_0008924,congenital cataract-ichthyosis syndrome
233,http://purl.obolibrary.org/obo/MONDO_0008927,colobomatous optic disc-macular atrophy-chorioretinopathy syndrome
573,http://purl.obolibrary.org/obo/MONDO_0008941,hepatic fibrosis-renal cysts-intellectual disability syndrome
17282,http://purl.obolibrary.org/obo/MONDO_0018772,Joubert syndrome
509,http://purl.obolibrary.org/obo/MONDO_0008960,Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome
10325,http://purl.obolibrary.org/obo/MONDO_0017305,syndromic oculocutaneous albinism
3225,http://purl.obolibrary.org/obo/MONDO_0008965,CHARGE syndrome
574,http://purl.obolibrary.org/obo/MONDO_0008966,Aagenaes syndrome
99,http://purl.obolibrary.org/obo/MONDO_0008981,infantile choroidocerebral calcification syndrome
13746,http://purl.obolibrary.org/obo/MONDO_0016575,primary ciliary dyskinesia
3697,http://purl.obolibrary.org/obo/MONDO_0008995,Yunis-Varon syndrome
151,http://purl.obolibrary.org/obo/MONDO_0009015,corneal dystrophy-perceptive deafness syndrome
238,http://purl.obolibrary.org/obo/MONDO_0009024,cortical blindness-intellectual disability-polydactyly syndrome
25852,http://purl.obolibrary.org/obo/MONDO_0015461,short rib-polydactyly syndrome
843,http://purl.obolibrary.org/obo/MONDO_0009044,Crigler-Najjar syndrome
292,http://purl.obolibrary.org/obo/MONDO_0009045,cataract-nephropathy-encephalopathy syndrome
3210,http://purl.obolibrary.org/obo/MONDO_0009046,Fraser syndrome
306,http://purl.obolibrary.org/obo/MONDO_0009062,cystic fibrosis-gastritis-megaloblastic anemia syndrome
367,http://purl.obolibrary.org/obo/MONDO_0009067,cystinuria
2530,http://purl.obolibrary.org/obo/MONDO_0009079,DOORS syndrome
42,http://purl.obolibrary.org/obo/MONDO_0009082,high myopia-sensorineural deafness syndrome
247,http://purl.obolibrary.org/obo/MONDO_0009094,dermochondrocorneal dystrophy
319,http://purl.obolibrary.org/obo/MONDO_0009099,nephrogenic diabetes insipidus-intracranial calcification syndrome
1751,http://purl.obolibrary.org/obo/MONDO_0018105,Wolfram syndrome
2223,http://purl.obolibrary.org/obo/MONDO_0009130,Dyggve-Melchior-Clausen disease
1609,http://purl.obolibrary.org/obo/MONDO_0009133,"cerebellar ataxia, intellectual disability, and dysequilibrium"
6326,http://purl.obolibrary.org/obo/MONDO_0016817,Meier-Gorlin syndrome
150,http://purl.obolibrary.org/obo/MONDO_0009156,ectrodactyly-polydactyly syndrome
187,http://purl.obolibrary.org/obo/MONDO_0009167,Bonnemann-Meinecke-Reich syndrome
675,http://purl.obolibrary.org/obo/MONDO_0009181,"epidermolysis bullosa simplex 5B, with muscular dystrophy"
1268,http://purl.obolibrary.org/obo/MONDO_0009192,Wolcott-Rallison syndrome
441,http://purl.obolibrary.org/obo/MONDO_0009196,ermine phenotype
80,http://purl.obolibrary.org/obo/MONDO_0009217,Fanconi-like syndrome
238,http://purl.obolibrary.org/obo/MONDO_0009228,gingival fibromatosis-facial dysmorphism syndrome
927,http://purl.obolibrary.org/obo/MONDO_0009247,frontofacionasal dysplasia
1897,http://purl.obolibrary.org/obo/MONDO_0009253,Fryns syndrome
544,http://purl.obolibrary.org/obo/MONDO_0009272,German syndrome
983,http://purl.obolibrary.org/obo/MONDO_0009279,triple-A syndrome
255,http://purl.obolibrary.org/obo/MONDO_0009313,Grubben-de Cock-Borghgraef syndrome
1353,http://purl.obolibrary.org/obo/MONDO_0009333,mullerian derivatives-lymphangiectasia-polydactyly syndrome
1248,http://purl.obolibrary.org/obo/MONDO_0016244,atypical hemolytic-uremic syndrome
2613,http://purl.obolibrary.org/obo/MONDO_0016256,Hennekam syndrome
199,http://purl.obolibrary.org/obo/MONDO_0009342,Hirschsprung disease-hearing loss-polydactyly syndrome
96,http://purl.obolibrary.org/obo/MONDO_0009344,Hirschsprung disease-nail hypoplasia-dysmorphism syndrome
453,http://purl.obolibrary.org/obo/MONDO_0009350,Holzgreve-Wagner-Rehder syndrome
549,http://purl.obolibrary.org/obo/MONDO_0009359,multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome
289,http://purl.obolibrary.org/obo/MONDO_0009362,growth delay-hydrocephaly-lung hypoplasia syndrome
235,http://purl.obolibrary.org/obo/MONDO_0009380,Dubin-Johnson syndrome
1364,http://purl.obolibrary.org/obo/MONDO_0009393,ornithine translocase deficiency
995,http://purl.obolibrary.org/obo/MONDO_0009402,acrofrontofacionasal dysostosis 2
1284,http://purl.obolibrary.org/obo/MONDO_0009406,hypertrichotic osteochondrodysplasia Cantu type
3849,http://purl.obolibrary.org/obo/MONDO_0017278,autoimmune polyendocrinopathy
301,http://purl.obolibrary.org/obo/MONDO_0009417,hypergonadotropic hypogonadism-cataract syndrome
745,http://purl.obolibrary.org/obo/MONDO_0009420,primary hypergonadotropic hypogonadism-partial alopecia syndrome
3491,http://purl.obolibrary.org/obo/MONDO_0015231,Bartter syndrome
1279,http://purl.obolibrary.org/obo/MONDO_0009426,hypoparathyroidism-retardation-dysmorphism syndrome
255,http://purl.obolibrary.org/obo/MONDO_0009435,"hypospadias-intellectual disability, Goldblatt type syndrome"
563,http://purl.obolibrary.org/obo/MONDO_0009437,Bamforth-Lazarus syndrome
200,http://purl.obolibrary.org/obo/MONDO_0009445,ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome
153,http://purl.obolibrary.org/obo/MONDO_0009446,ichthyosis-intellectual disability-dwarfism-renal impairment syndrome
1882,http://purl.obolibrary.org/obo/MONDO_0009452,Vici syndrome
286,http://purl.obolibrary.org/obo/MONDO_0009459,"channelopathy-associated congenital insensitivity to pain, autosomal recessive"
2259,http://purl.obolibrary.org/obo/MONDO_0017579,Baraitser-Winter cerebrofrontofacial syndrome
4166,http://purl.obolibrary.org/obo/MONDO_0009480,Joubert syndrome with oculorenal defect
1902,http://purl.obolibrary.org/obo/MONDO_0009485,"oculocerebrofacial syndrome, Kaufman type"
748,http://purl.obolibrary.org/obo/MONDO_0009509,Landau-Kleffner syndrome
544,http://purl.obolibrary.org/obo/MONDO_0009513,laryngo-onycho-cutaneous syndrome
656,http://purl.obolibrary.org/obo/MONDO_0009514,Laurence-Moon syndrome
1771,http://purl.obolibrary.org/obo/MONDO_0009517,Donohue syndrome
1223,http://purl.obolibrary.org/obo/MONDO_0009532,Miller-Dieker lissencephaly syndrome
1341,http://purl.obolibrary.org/obo/MONDO_0009567,Marinesco-Sjogren syndrome
6747,http://purl.obolibrary.org/obo/MONDO_0018921,Meckel syndrome
1753,http://purl.obolibrary.org/obo/MONDO_0009579,Frank-Ter Haar syndrome
721,http://purl.obolibrary.org/obo/MONDO_0009582,Mietens syndrome
417,http://purl.obolibrary.org/obo/MONDO_0009589,mesomelic dwarfism-cleft palate-camptodactyly syndrome
1708,http://purl.obolibrary.org/obo/MONDO_0009598,metaphyseal chondrodysplasia-retinitis pigmentosa syndrome
442,http://purl.obolibrary.org/obo/MONDO_0009599,metaphyseal dysostosis-intellectual disability-conductive deafness syndrome
306,http://purl.obolibrary.org/obo/MONDO_0009616,"microcephalic primordial dwarfism, Toriello type"
1161,http://purl.obolibrary.org/obo/MONDO_0009620,Say-Barber-Miller syndrome
713,http://purl.obolibrary.org/obo/MONDO_0009624,microcephaly and chorioretinopathy 1
6379,http://purl.obolibrary.org/obo/MONDO_0009627,Galloway-Mowat syndrome
96,http://purl.obolibrary.org/obo/MONDO_0009634,microtia with meatal atresia and conductive deafness
2355,http://purl.obolibrary.org/obo/MONDO_0018938,mucopolysaccharidosis type 4
4683,http://purl.obolibrary.org/obo/MONDO_0018937,mucopolysaccharidosis type 3
1620,http://purl.obolibrary.org/obo/MONDO_0009661,mucopolysaccharidosis type 6
952,http://purl.obolibrary.org/obo/MONDO_0009664,mulibrey nanism
800,http://purl.obolibrary.org/obo/MONDO_0009668,lethal multiple pterygium syndrome
466,http://purl.obolibrary.org/obo/MONDO_0009670,lethal congenital contracture syndrome 1
5426,http://purl.obolibrary.org/obo/MONDO_0009717,Schwartz-Jampel syndrome
164,http://purl.obolibrary.org/obo/MONDO_0009721,Nathalie syndrome
197,http://purl.obolibrary.org/obo/MONDO_0009728,nephronophthisis 1
136,http://purl.obolibrary.org/obo/MONDO_0009729,nephropathy - deafness - hyperparathyroidism syndrome
248,http://purl.obolibrary.org/obo/MONDO_0009731,nephrosis-deafness-urinary tract-digital malformations syndrome
3926,http://purl.obolibrary.org/obo/MONDO_0009735,Netherton syndrome
35946,http://purl.obolibrary.org/obo/MONDO_0015150,complex hereditary spastic paraplegia
811,http://purl.obolibrary.org/obo/MONDO_0009760,Norman-Roberts syndrome
408,http://purl.obolibrary.org/obo/MONDO_0009774,cloacal exstrophy
2242,http://purl.obolibrary.org/obo/MONDO_0009798,Primrose syndrome
527,http://purl.obolibrary.org/obo/MONDO_0009801,"familial osteodysplasia, Anderson type"
880,http://purl.obolibrary.org/obo/MONDO_0017195,Bruck syndrome
990,http://purl.obolibrary.org/obo/MONDO_0009809,"multicentric osteolysis, nodulosis, and arthropathy"
488,http://purl.obolibrary.org/obo/MONDO_0009814,osteopenia-intellectual disability-sparse hair syndrome
1372,http://purl.obolibrary.org/obo/MONDO_0009820,osteoporosis-pseudoglioma syndrome
2260,http://purl.obolibrary.org/obo/MONDO_0009833,Shwachman-Diamond syndrome
284,http://purl.obolibrary.org/obo/MONDO_0009838,Parana hard-skin syndrome
1236,http://purl.obolibrary.org/obo/MONDO_0009841,PEHO syndrome
902,http://purl.obolibrary.org/obo/MONDO_0009853,Imerslund-Grasbeck syndrome
3074,http://purl.obolibrary.org/obo/MONDO_0009856,Peters plus syndrome
822,http://purl.obolibrary.org/obo/MONDO_0009871,pili torti-developmental delay-neurological abnormalities syndrome
1288,http://purl.obolibrary.org/obo/MONDO_0009874,Rabson-Mendenhall syndrome
3664,http://purl.obolibrary.org/obo/MONDO_0015892,growth hormone insensitivity syndrome
804,http://purl.obolibrary.org/obo/MONDO_0009903,postaxial acrofacial dysostosis
1766,http://purl.obolibrary.org/obo/MONDO_0009904,Gitelman syndrome
4118,http://purl.obolibrary.org/obo/MONDO_0009910,Wiedemann-Rautenstrauch syndrome
713,http://purl.obolibrary.org/obo/MONDO_0009920,Acrootoocular syndrome
1222,http://purl.obolibrary.org/obo/MONDO_0009921,holoprosencephaly-postaxial polydactyly syndrome
2556,http://purl.obolibrary.org/obo/MONDO_0009926,autosomal recessive multiple pterygium syndrome
439,http://purl.obolibrary.org/obo/MONDO_0020291,hypoplastic right heart syndrome
1161,http://purl.obolibrary.org/obo/MONDO_0009965,Perlman syndrome
459,http://purl.obolibrary.org/obo/MONDO_0009983,retinitis pigmentosa-intellectual disability-deafness-hypogenitalism syndrome
1632,http://purl.obolibrary.org/obo/MONDO_0010026,SHORT syndrome
1746,http://purl.obolibrary.org/obo/MONDO_0010030,Sjogren syndrome
85,http://purl.obolibrary.org/obo/MONDO_0010051,spastic tetraplegia-retinitis pigmentosa-intellectual disability syndrome
265,http://purl.obolibrary.org/obo/MONDO_0010063,corneal-cerebellar syndrome
284,http://purl.obolibrary.org/obo/MONDO_0010064,spastic ataxia-corneal dystrophy syndrome
1231,http://purl.obolibrary.org/obo/MONDO_0010080,familial infantile bilateral striatal necrosis
442,http://purl.obolibrary.org/obo/MONDO_0010082,subaortic stenosis-short stature syndrome
2145,http://purl.obolibrary.org/obo/MONDO_0010121,thrombocytopenia-absent radius syndrome
330,http://purl.obolibrary.org/obo/MONDO_0010128,thyrocerebrorenal syndrome
398,http://purl.obolibrary.org/obo/MONDO_0010134,Pendred syndrome
2684,http://purl.obolibrary.org/obo/MONDO_0019501,Usher syndrome
1188,http://purl.obolibrary.org/obo/MONDO_0010172,VACTERL with hydrocephalus
1178,http://purl.obolibrary.org/obo/MONDO_0017771,Mayer-Rokitansky-Kuster-Hauser syndrome
2148,http://purl.obolibrary.org/obo/MONDO_0010193,Weaver syndrome
2396,http://purl.obolibrary.org/obo/MONDO_0018096,Weill-Marchesani syndrome
1638,http://purl.obolibrary.org/obo/MONDO_0010196,Werner syndrome
160,http://purl.obolibrary.org/obo/MONDO_0010198,Wernicke-Korsakoff syndrome
64,http://purl.obolibrary.org/obo/MONDO_0010207,wooly hair-hypotrichosis-everted lower lip-outstanding ears syndrome
2016,http://purl.obolibrary.org/obo/MONDO_0016354,xeroderma pigmentosum-Cockayne syndrome complex
822,http://purl.obolibrary.org/obo/MONDO_0010217,de Sanctis-Cacchione syndrome
2065,http://purl.obolibrary.org/obo/MONDO_0017138,Opitz G/BBB syndrome
857,http://purl.obolibrary.org/obo/MONDO_0010224,corpus callosum agenesis-abnormal genitalia syndrome
1118,http://purl.obolibrary.org/obo/MONDO_0020491,subcortical band heterotopia
1656,http://purl.obolibrary.org/obo/MONDO_0010263,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome
3536,http://purl.obolibrary.org/obo/MONDO_0010731,Simpson-Golabi-Behmel syndrome
808,http://purl.obolibrary.org/obo/MONDO_0010268,X-linked lissencephaly with abnormal genitalia
719,http://purl.obolibrary.org/obo/MONDO_0010271,X-linked myotubular myopathy-abnormal genitalia syndrome
1524,http://purl.obolibrary.org/obo/MONDO_0010278,Christianson syndrome
860,http://purl.obolibrary.org/obo/MONDO_0010284,Armfield syndrome
726,http://purl.obolibrary.org/obo/MONDO_0010298,Lesch-Nyhan syndrome
272,http://purl.obolibrary.org/obo/MONDO_0010323,Atkin-Flaitz syndrome
272,http://purl.obolibrary.org/obo/MONDO_0010328,alpha-thalassemia-myelodysplastic syndrome
1131,http://purl.obolibrary.org/obo/MONDO_0010353,"deafness-intellectual disability, Martin-Probst type syndrome"
1219,http://purl.obolibrary.org/obo/MONDO_0010382,fragile X-associated tremor/ataxia syndrome
995,http://purl.obolibrary.org/obo/MONDO_0010383,fragile X syndrome
4156,http://purl.obolibrary.org/obo/MONDO_0018097,infantile spasms
1322,http://purl.obolibrary.org/obo/MONDO_0010408,syndactyly-telecanthus-anogenital and renal malformations syndrome
749,http://purl.obolibrary.org/obo/MONDO_0010463,"X-linked dominant chondrodysplasia, Chassaing-Lacombe type"
96,http://purl.obolibrary.org/obo/MONDO_0010475,X-linked central congenital hypothyroidism with late-onset testicular enlargement
588,http://purl.obolibrary.org/obo/MONDO_1040023,NDUFB11-related disorders
685,http://purl.obolibrary.org/obo/MONDO_0010515,Meester-Loeys syndrome
864,http://purl.obolibrary.org/obo/MONDO_0010533,Arts syndrome
600,http://purl.obolibrary.org/obo/MONDO_0010539,X-linked mandibulofacial dysostosis
536,http://purl.obolibrary.org/obo/MONDO_0010554,Abruzzo-Erickson syndrome
1728,http://purl.obolibrary.org/obo/MONDO_0010568,Aicardi syndrome
1609,http://purl.obolibrary.org/obo/MONDO_0010570,craniofrontonasal syndrome
306,http://purl.obolibrary.org/obo/MONDO_0010575,deafness-hypogonadism syndrome
100,http://purl.obolibrary.org/obo/MONDO_0010579,X-linked corneal dermoid
1617,http://purl.obolibrary.org/obo/MONDO_0010580,immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome
85,http://purl.obolibrary.org/obo/MONDO_0010612,hydrocephaly-cerebellar agenesis syndrome
214,http://purl.obolibrary.org/obo/MONDO_0010638,keratosis follicularis-dwarfism-cerebral atrophy syndrome
119,http://purl.obolibrary.org/obo/MONDO_0010639,laryngeal abductor paralysis-intellectual disability syndrome
2882,http://purl.obolibrary.org/obo/MONDO_0010645,oculocerebrorenal syndrome
1435,http://purl.obolibrary.org/obo/MONDO_0010651,Menkes disease
485,http://purl.obolibrary.org/obo/MONDO_0010662,paraplegia-intellectual disability-hyperkeratosis syndrome
2092,http://purl.obolibrary.org/obo/MONDO_0010674,mucopolysaccharidosis type 2
2167,http://purl.obolibrary.org/obo/MONDO_0010702,orofaciodigital syndrome I
1226,http://purl.obolibrary.org/obo/MONDO_0010704,otopalatodigital syndrome type 1
425,http://purl.obolibrary.org/obo/MONDO_0010708,Pallister-W syndrome
1092,http://purl.obolibrary.org/obo/MONDO_0010726,Rett syndrome
1088,http://purl.obolibrary.org/obo/MONDO_0010728,SCARF syndrome
176,http://purl.obolibrary.org/obo/MONDO_0010748,torticollis-keloids-cryptorchidism-renal dysplasia syndrome
748,http://purl.obolibrary.org/obo/MONDO_0010749,trigonocephaly-short stature-developmental delay syndrome
68,http://purl.obolibrary.org/obo/MONDO_0010750,ulnar hypoplasia-split foot syndrome
80,http://purl.obolibrary.org/obo/MONDO_0010754,van den Bosch syndrome
315,http://purl.obolibrary.org/obo/MONDO_0010759,Wildervanck syndrome
908,http://purl.obolibrary.org/obo/MONDO_0010787,Kearns-Sayre syndrome
1879,http://purl.obolibrary.org/obo/MONDO_0010789,MELAS syndrome
363,http://purl.obolibrary.org/obo/MONDO_0010790,MERRF syndrome
1975,http://purl.obolibrary.org/obo/MONDO_0010797,Pearson syndrome
437,http://purl.obolibrary.org/obo/MONDO_0010798,proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome
1404,http://purl.obolibrary.org/obo/MONDO_0010802,pancreatic hypoplasia-diabetes-congenital heart disease syndrome
856,http://purl.obolibrary.org/obo/MONDO_0010814,chondrodysplasia-pseudohermaphroditism syndrome
419,http://purl.obolibrary.org/obo/MONDO_0010816,Qazi Markouizos syndrome
83,http://purl.obolibrary.org/obo/MONDO_0010821,familial developmental dysphasia
374,http://purl.obolibrary.org/obo/MONDO_0010825,atrioventricular defect-blepharophimosis-radial and anal defect syndrome
525,http://purl.obolibrary.org/obo/MONDO_0018639,caudal regression-sirenomelia spectrum
491,http://purl.obolibrary.org/obo/MONDO_0015824,oculomaxillofacial dysostosis
1834,http://purl.obolibrary.org/obo/MONDO_0010879,CODAS syndrome
340,http://purl.obolibrary.org/obo/MONDO_0010891,lethal hemolytic anemia-genital anomalies syndrome
268,http://purl.obolibrary.org/obo/MONDO_0010901,HEC syndrome
383,http://purl.obolibrary.org/obo/MONDO_0010930,anophthalmia plus syndrome
48,http://purl.obolibrary.org/obo/MONDO_0010971,infundibulopelvic stenosis-multicystic kidney syndrome
756,http://purl.obolibrary.org/obo/MONDO_0010992,Ayme-Gripp syndrome
4220,http://purl.obolibrary.org/obo/MONDO_0019037,progressive supranuclear palsy
972,http://purl.obolibrary.org/obo/MONDO_0015263,Brugada syndrome
277,http://purl.obolibrary.org/obo/MONDO_0011003,dilated cardiomyopathy 1E
496,http://purl.obolibrary.org/obo/MONDO_0011007,diaphragmatic defect-limb deficiency-skull defect syndrome
383,http://purl.obolibrary.org/obo/MONDO_0011011,skeletal dysplasia-epilepsy-short stature syndrome
1424,http://purl.obolibrary.org/obo/MONDO_0100080,cardioectodermal syndrome
859,http://purl.obolibrary.org/obo/MONDO_0011022,Potocki-Shaffer syndrome
242,http://purl.obolibrary.org/obo/MONDO_0011052,amelia cleft lip palate hydrocephalus iris coloboma
139,http://purl.obolibrary.org/obo/MONDO_0011099,human HOXA1 syndromes
554,http://purl.obolibrary.org/obo/MONDO_0011116,lung agenesis-heart defect-thumb anomalies syndrome
2984,http://purl.obolibrary.org/obo/MONDO_0011146,tetrasomy 12p
2419,http://purl.obolibrary.org/obo/MONDO_0011147,chromosome 18q deletion syndrome
356,http://purl.obolibrary.org/obo/MONDO_0011166,lymphedema-atrial septal defects-facial changes syndrome
153,http://purl.obolibrary.org/obo/MONDO_0011178,infantile convulsions and choreoathetosis
777,http://purl.obolibrary.org/obo/MONDO_0011202,RHYNS syndrome
190,http://purl.obolibrary.org/obo/MONDO_0011203,Pierre Robin sequence with pectus excavatum and rib and scapular anomalies
249,http://purl.obolibrary.org/obo/MONDO_0011239,colobomatous macrophthalmia-microcornea syndrome
2813,http://purl.obolibrary.org/obo/MONDO_0011244,Marshall-Smith syndrome
374,http://purl.obolibrary.org/obo/MONDO_0011248,distal monosomy 13q
821,http://purl.obolibrary.org/obo/MONDO_0011257,MPI-congenital disorder of glycosylation
374,http://purl.obolibrary.org/obo/MONDO_0011262,"camptodactyly, myopia, and fibrosis of the medial rectus muscle of eye"
2972,http://purl.obolibrary.org/obo/MONDO_0017575,mitochondrial neurogastrointestinal encephalomyopathy
323,http://purl.obolibrary.org/obo/MONDO_0011320,radioulnar synostosis-microcephaly-scoliosis syndrome
1168,http://purl.obolibrary.org/obo/MONDO_0011365,"blepharophimosis - intellectual disability syndrome, SBBYS type"
575,http://purl.obolibrary.org/obo/MONDO_0017627,congenital hereditary facial paralysis-variable hearing loss syndrome
80369,http://purl.obolibrary.org/obo/MONDO_0021058,neoplastic syndrome
1205,http://purl.obolibrary.org/obo/MONDO_0011533,temtamy preaxial brachydactyly syndrome
4074,http://purl.obolibrary.org/obo/MONDO_1040022,linkeropathy
1598,http://purl.obolibrary.org/obo/MONDO_0011640,genitopatellar syndrome
2268,http://purl.obolibrary.org/obo/MONDO_0011652,Phelan-McDermid syndrome
878,http://purl.obolibrary.org/obo/MONDO_0011669,hypotonia-cystinuria syndrome
1248,http://purl.obolibrary.org/obo/MONDO_0011686,DNA ligase IV deficiency
2127,http://purl.obolibrary.org/obo/MONDO_0011758,Hurler syndrome
814,http://purl.obolibrary.org/obo/MONDO_0011759,Hurler-Scheie syndrome
650,http://purl.obolibrary.org/obo/MONDO_0011760,Scheie syndrome
1661,http://purl.obolibrary.org/obo/MONDO_0011812,Duane-radial ray syndrome
493,http://purl.obolibrary.org/obo/MONDO_0011849,psoriatic arthritis
750,http://purl.obolibrary.org/obo/MONDO_0011874,neonatal ichthyosis-sclerosing cholangitis syndrome
901,http://purl.obolibrary.org/obo/MONDO_0011885,tubulointerstitial nephritis and uveitis syndrome
289,http://purl.obolibrary.org/obo/MONDO_0011928,caudal duplication
948,http://purl.obolibrary.org/obo/MONDO_0011959,sweet syndrome
2934,http://purl.obolibrary.org/obo/MONDO_0016364,Joubert syndrome with ocular defect
1101,http://purl.obolibrary.org/obo/MONDO_1060212,CRYAB-related myofibrillar myopathy-cataract-cardiomyopathy spectrum disorder
1013,http://purl.obolibrary.org/obo/MONDO_0012164,Meacham syndrome
460,http://purl.obolibrary.org/obo/MONDO_0012165,BNAR syndrome
1585,http://purl.obolibrary.org/obo/MONDO_0012198,PCWH syndrome
9528,http://purl.obolibrary.org/obo/MONDO_0018954,Loeys-Dietz syndrome
207,http://purl.obolibrary.org/obo/MONDO_0012216,foveal hypoplasia - optic nerve decussation defect - anterior segment dysgenesis syndrome
527,http://purl.obolibrary.org/obo/MONDO_0012251,MEDNIK syndrome
136,http://purl.obolibrary.org/obo/MONDO_0012275,fetal valproate syndrome
1138,http://purl.obolibrary.org/obo/MONDO_0012280,Goldberg-Shprintzen syndrome
336,http://purl.obolibrary.org/obo/MONDO_0012282,Al-Gazali syndrome
1028,http://purl.obolibrary.org/obo/MONDO_0012290,CEDNIK syndrome
186,http://purl.obolibrary.org/obo/MONDO_0012387,osteosclerosis-ichthyosis-premature ovarian failure syndrome
3261,http://purl.obolibrary.org/obo/MONDO_0012400,cortical dysplasia-focal epilepsy syndrome
1001,http://purl.obolibrary.org/obo/MONDO_0012556,DK1-congenital disorder of glycosylation
1420,http://purl.obolibrary.org/obo/MONDO_0012574,Potocki-Lupski syndrome
2353,http://purl.obolibrary.org/obo/MONDO_0012589,Pitt-Hopkins syndrome
733,http://purl.obolibrary.org/obo/MONDO_0012590,XFE progeroid syndrome
200,http://purl.obolibrary.org/obo/MONDO_0012621,deafness-infertility syndrome
2245,http://purl.obolibrary.org/obo/MONDO_0012637,COG1-congenital disorder of glycosylation
353,http://purl.obolibrary.org/obo/MONDO_0012726,autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome
